vendor_code,vendor_name,date,total
UVS0008,COUNTRY FOODS PTE LTD,2022-10-02,420.0
UVS0008,COUNTRY FOODS PTE LTD,2022-10-09,22331.3
UVS0008,COUNTRY FOODS PTE LTD,2022-10-16,31383.22
UVS0008,COUNTRY FOODS PTE LTD,2022-10-23,116909.1
UVS0008,COUNTRY FOODS PTE LTD,2022-10-30,22044.2
UVS0008,COUNTRY FOODS PTE LTD,2022-11-06,100095.0
UVS0008,COUNTRY FOODS PTE LTD,2022-11-13,44857.3
UVS0008,COUNTRY FOODS PTE LTD,2022-11-20,21517.9
UVS0008,COUNTRY FOODS PTE LTD,2022-11-27,14007.5
UVS0008,COUNTRY FOODS PTE LTD,2022-12-04,34745.0
UVS0008,COUNTRY FOODS PTE LTD,2022-12-11,20240.3
UVS0008,COUNTRY FOODS PTE LTD,2022-12-18,45627.0
UVS0008,COUNTRY FOODS PTE LTD,2022-12-25,114220.161
UVS0008,COUNTRY FOODS PTE LTD,2023-01-01,13612.775
UVS0014,SIN HIN FROZEN FOOD PTE LTD,2022-10-16,756.0
UVS0014,SIN HIN FROZEN FOOD PTE LTD,2022-10-23,0.0
UVS0014,SIN HIN FROZEN FOOD PTE LTD,2022-10-30,756.0
UVS0014,SIN HIN FROZEN FOOD PTE LTD,2022-11-06,0.0
UVS0014,SIN HIN FROZEN FOOD PTE LTD,2022-11-13,756.0
UVS0014,SIN HIN FROZEN FOOD PTE LTD,2022-11-20,0.0
UVS0014,SIN HIN FROZEN FOOD PTE LTD,2022-11-27,756.0
UVS0014,SIN HIN FROZEN FOOD PTE LTD,2022-12-04,0.0
UVS0014,SIN HIN FROZEN FOOD PTE LTD,2022-12-11,2544.0
UVS0014,SIN HIN FROZEN FOOD PTE LTD,2022-12-18,6888.0
UVS0014,SIN HIN FROZEN FOOD PTE LTD,2022-12-25,756.0
UVS0014,SIN HIN FROZEN FOOD PTE LTD,2023-01-01,643.2
UVS0016,SEO ENG JOO FROZEN FOOD PTE LTD,2022-11-13,15578.999999999998
UVS0016,SEO ENG JOO FROZEN FOOD PTE LTD,2022-11-20,0.0
UVS0016,SEO ENG JOO FROZEN FOOD PTE LTD,2022-11-27,0.0
UVS0016,SEO ENG JOO FROZEN FOOD PTE LTD,2022-12-04,0.0
UVS0016,SEO ENG JOO FROZEN FOOD PTE LTD,2022-12-11,0.0
UVS0016,SEO ENG JOO FROZEN FOOD PTE LTD,2022-12-18,0.0
UVS0016,SEO ENG JOO FROZEN FOOD PTE LTD,2022-12-25,0.0
UVS0016,SEO ENG JOO FROZEN FOOD PTE LTD,2023-01-01,15578.999999999998
UVS0027,SEA VENTURE ENTERPRISE PTE LTD,2022-10-09,960.0
UVS0027,SEA VENTURE ENTERPRISE PTE LTD,2022-10-16,0.0
UVS0027,SEA VENTURE ENTERPRISE PTE LTD,2022-10-23,0.0
UVS0027,SEA VENTURE ENTERPRISE PTE LTD,2022-10-30,0.0
UVS0027,SEA VENTURE ENTERPRISE PTE LTD,2022-11-06,0.0
UVS0027,SEA VENTURE ENTERPRISE PTE LTD,2022-11-13,0.0
UVS0027,SEA VENTURE ENTERPRISE PTE LTD,2022-11-20,0.0
UVS0027,SEA VENTURE ENTERPRISE PTE LTD,2022-11-27,0.0
UVS0027,SEA VENTURE ENTERPRISE PTE LTD,2022-12-04,120.0
UVS0027,SEA VENTURE ENTERPRISE PTE LTD,2022-12-11,0.0
UVS0027,SEA VENTURE ENTERPRISE PTE LTD,2022-12-18,400.0
UVS0029,SEVENSEAS FISHERIES PTE LTD,2022-12-11,3405.6
UVS0034,SIN MUI HENG FOOD INDUSTRIES,2022-10-09,175.0
UVS0034,SIN MUI HENG FOOD INDUSTRIES,2022-10-16,175.0
UVS0034,SIN MUI HENG FOOD INDUSTRIES,2022-10-23,350.0
UVS0034,SIN MUI HENG FOOD INDUSTRIES,2022-10-30,350.0
UVS0034,SIN MUI HENG FOOD INDUSTRIES,2022-11-06,350.0
UVS0034,SIN MUI HENG FOOD INDUSTRIES,2022-11-13,0.0
UVS0034,SIN MUI HENG FOOD INDUSTRIES,2022-11-20,350.0
UVS0034,SIN MUI HENG FOOD INDUSTRIES,2022-11-27,175.0
UVS0034,SIN MUI HENG FOOD INDUSTRIES,2022-12-04,350.0
UVS0034,SIN MUI HENG FOOD INDUSTRIES,2022-12-11,175.0
UVS0034,SIN MUI HENG FOOD INDUSTRIES,2022-12-18,0.0
UVS0034,SIN MUI HENG FOOD INDUSTRIES,2022-12-25,525.0
UVS0034,SIN MUI HENG FOOD INDUSTRIES,2023-01-01,350.0
UVS0046,STS SEAFOOD DIRECT PTE LTD,2022-10-09,173.58
UVS0046,STS SEAFOOD DIRECT PTE LTD,2022-10-16,264.0
UVS0046,STS SEAFOOD DIRECT PTE LTD,2022-10-23,176.0
UVS0046,STS SEAFOOD DIRECT PTE LTD,2022-10-30,198.0
UVS0046,STS SEAFOOD DIRECT PTE LTD,2022-11-06,165.0
UVS0046,STS SEAFOOD DIRECT PTE LTD,2022-11-13,132.0
UVS0046,STS SEAFOOD DIRECT PTE LTD,2022-11-20,55.00000000000001
UVS0046,STS SEAFOOD DIRECT PTE LTD,2022-11-27,283.8
UVS0046,STS SEAFOOD DIRECT PTE LTD,2022-12-04,61.60000000000001
UVS0046,STS SEAFOOD DIRECT PTE LTD,2022-12-11,269.94
UVS0046,STS SEAFOOD DIRECT PTE LTD,2022-12-18,145.20000000000002
UVS0046,STS SEAFOOD DIRECT PTE LTD,2022-12-25,394.68
UVS0046,STS SEAFOOD DIRECT PTE LTD,2023-01-01,308.44
UVS0055,SUN SEAFOOD PTE LTD,2022-11-27,99.6
UVS0055,SUN SEAFOOD PTE LTD,2022-12-04,0.0
UVS0055,SUN SEAFOOD PTE LTD,2022-12-11,0.0
UVS0055,SUN SEAFOOD PTE LTD,2022-12-18,0.0
UVS0055,SUN SEAFOOD PTE LTD,2022-12-25,697.2
UVS0055,SUN SEAFOOD PTE LTD,2023-01-01,448.2
UVS0058,SUNRISE FOOD PTE LTD,2022-10-02,175.5
UVS0058,SUNRISE FOOD PTE LTD,2022-10-09,586.0
UVS0058,SUNRISE FOOD PTE LTD,2022-10-16,422.0
UVS0058,SUNRISE FOOD PTE LTD,2022-10-23,396.0
UVS0058,SUNRISE FOOD PTE LTD,2022-10-30,412.0
UVS0058,SUNRISE FOOD PTE LTD,2022-11-06,566.0
UVS0058,SUNRISE FOOD PTE LTD,2022-11-13,566.0
UVS0058,SUNRISE FOOD PTE LTD,2022-11-20,660.5
UVS0058,SUNRISE FOOD PTE LTD,2022-11-27,566.0
UVS0058,SUNRISE FOOD PTE LTD,2022-12-04,396.0
UVS0058,SUNRISE FOOD PTE LTD,2022-12-11,679.0
UVS0058,SUNRISE FOOD PTE LTD,2022-12-18,453.5
UVS0058,SUNRISE FOOD PTE LTD,2022-12-25,651.0
UVS0058,SUNRISE FOOD PTE LTD,2023-01-01,396.0
UVS0059,SMART FOOD PTE LTD,2022-10-09,700.0
UVS0061,SHISHANGFOOD PTE LTD,2022-10-09,231.0
UVS0061,SHISHANGFOOD PTE LTD,2022-10-16,0.0
UVS0061,SHISHANGFOOD PTE LTD,2022-10-23,30.0
UVS0061,SHISHANGFOOD PTE LTD,2022-10-30,1360.0
UVS0061,SHISHANGFOOD PTE LTD,2022-11-06,430.0
UVS0061,SHISHANGFOOD PTE LTD,2022-11-13,90.0
UVS0061,SHISHANGFOOD PTE LTD,2022-11-20,0.0
UVS0061,SHISHANGFOOD PTE LTD,2022-11-27,0.0
UVS0061,SHISHANGFOOD PTE LTD,2022-12-04,120.0
UVS0061,SHISHANGFOOD PTE LTD,2022-12-11,0.0
UVS0061,SHISHANGFOOD PTE LTD,2022-12-18,73.0
UVS0061,SHISHANGFOOD PTE LTD,2022-12-25,75.0
UVS0061,SHISHANGFOOD PTE LTD,2023-01-01,595.0
UVS0062,SIAM CANADIAN (ASIA) LIMITED,2022-10-16,90216.0
UVS0062,SIAM CANADIAN (ASIA) LIMITED,2022-10-23,0.0
UVS0062,SIAM CANADIAN (ASIA) LIMITED,2022-10-30,0.0
UVS0062,SIAM CANADIAN (ASIA) LIMITED,2022-11-06,0.0
UVS0062,SIAM CANADIAN (ASIA) LIMITED,2022-11-13,85428.0
UVS0062,SIAM CANADIAN (ASIA) LIMITED,2022-11-20,0.0
UVS0062,SIAM CANADIAN (ASIA) LIMITED,2022-11-27,0.0
UVS0062,SIAM CANADIAN (ASIA) LIMITED,2022-12-04,0.0
UVS0062,SIAM CANADIAN (ASIA) LIMITED,2022-12-11,80388.0
UVT0004,TIONG LIAN FOOD PTE LTD,2022-10-09,5056.35
UVT0004,TIONG LIAN FOOD PTE LTD,2022-10-16,6132.5
UVT0004,TIONG LIAN FOOD PTE LTD,2022-10-23,11044.925
UVT0004,TIONG LIAN FOOD PTE LTD,2022-10-30,5862.925
UVT0004,TIONG LIAN FOOD PTE LTD,2022-11-06,14492.5
UVT0004,TIONG LIAN FOOD PTE LTD,2022-11-13,6986.825
UVT0004,TIONG LIAN FOOD PTE LTD,2022-11-20,6600.0
UVT0004,TIONG LIAN FOOD PTE LTD,2022-11-27,3230.0
UVT0004,TIONG LIAN FOOD PTE LTD,2022-12-04,7002.775
UVT0004,TIONG LIAN FOOD PTE LTD,2022-12-11,7154.35
UVT0004,TIONG LIAN FOOD PTE LTD,2022-12-18,6589.25
UVT0004,TIONG LIAN FOOD PTE LTD,2022-12-25,4173.45
UVT0004,TIONG LIAN FOOD PTE LTD,2023-01-01,7091.7
UVT0005,TOWSENLY FOOD ENTERPRISE,2022-11-13,117.98399999999998
UVT0006,THE SEAFOOD COMPANY PTE LTD,2022-10-02,770.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,2022-10-09,1728.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,2022-10-16,645.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,2022-10-23,2515.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,2022-10-30,2394.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,2022-11-06,0.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,2022-11-13,1900.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,2022-11-20,16045.14
UVT0006,THE SEAFOOD COMPANY PTE LTD,2022-11-27,1600.706
UVT0006,THE SEAFOOD COMPANY PTE LTD,2022-12-04,1221.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,2022-12-11,360.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,2022-12-18,980.0000000000001
UVT0006,THE SEAFOOD COMPANY PTE LTD,2022-12-25,4265.24
UVT0006,THE SEAFOOD COMPANY PTE LTD,2023-01-01,6342.0
UVT0007,DODO MARKETING PTE LTD,2022-10-09,1260.0
UVT0007,DODO MARKETING PTE LTD,2022-10-16,0.0
UVT0007,DODO MARKETING PTE LTD,2022-10-23,1260.0
UVT0007,DODO MARKETING PTE LTD,2022-10-30,0.0
UVT0007,DODO MARKETING PTE LTD,2022-11-06,0.0
UVT0007,DODO MARKETING PTE LTD,2022-11-13,1440.0
UVT0007,DODO MARKETING PTE LTD,2022-11-20,0.0
UVT0007,DODO MARKETING PTE LTD,2022-11-27,0.0
UVT0007,DODO MARKETING PTE LTD,2022-12-04,1440.0
UVT0007,DODO MARKETING PTE LTD,2022-12-11,0.0
UVT0007,DODO MARKETING PTE LTD,2022-12-18,0.0
UVT0007,DODO MARKETING PTE LTD,2022-12-25,1440.0
UVT0009,TS FROZEN SEAFOOD,2022-10-09,238.0
UVT0009,TS FROZEN SEAFOOD,2022-10-16,0.0
UVT0009,TS FROZEN SEAFOOD,2022-10-23,0.0
UVT0009,TS FROZEN SEAFOOD,2022-10-30,0.0
UVT0009,TS FROZEN SEAFOOD,2022-11-06,0.0
UVT0009,TS FROZEN SEAFOOD,2022-11-13,0.0
UVT0009,TS FROZEN SEAFOOD,2022-11-20,0.0
UVT0009,TS FROZEN SEAFOOD,2022-11-27,238.0
UVT0009,TS FROZEN SEAFOOD,2022-12-04,238.0
UVT0009,TS FROZEN SEAFOOD,2022-12-11,238.0
UVT0009,TS FROZEN SEAFOOD,2022-12-18,0.0
UVT0009,TS FROZEN SEAFOOD,2022-12-25,0.0
UVT0009,TS FROZEN SEAFOOD,2023-01-01,476.0
UVT0017,TOMEX DANMARK A/S,2022-11-13,131777.5875
UVT0017,TOMEX DANMARK A/S,2022-11-20,0.0
UVT0017,TOMEX DANMARK A/S,2022-11-27,0.0
UVT0017,TOMEX DANMARK A/S,2022-12-04,130814.50980000001
UVT0021,T&L INDUSTRIES PTE LTD,2022-10-02,56.55
UVT0021,T&L INDUSTRIES PTE LTD,2022-10-09,1891.01
UVT0021,T&L INDUSTRIES PTE LTD,2022-10-16,1604.1299999999999
UVT0021,T&L INDUSTRIES PTE LTD,2022-10-23,2110.48
UVT0021,T&L INDUSTRIES PTE LTD,2022-10-30,1597.24
UVT0021,T&L INDUSTRIES PTE LTD,2022-11-06,2481.272
UVT0021,T&L INDUSTRIES PTE LTD,2022-11-13,849.94
UVT0021,T&L INDUSTRIES PTE LTD,2022-11-20,1372.2
UVT0021,T&L INDUSTRIES PTE LTD,2022-11-27,1169.16
UVT0021,T&L INDUSTRIES PTE LTD,2022-12-04,1424.0
UVT0021,T&L INDUSTRIES PTE LTD,2022-12-11,662.69
UVT0021,T&L INDUSTRIES PTE LTD,2022-12-18,1240.0
UVT0021,T&L INDUSTRIES PTE LTD,2022-12-25,1504.345
UVT0021,T&L INDUSTRIES PTE LTD,2023-01-01,1334.49
UVT0023,TOP CHOICE FOOD (S) PTE LTD,2022-10-09,3757.5
UVT0023,TOP CHOICE FOOD (S) PTE LTD,2022-10-16,2214.0
UVT0023,TOP CHOICE FOOD (S) PTE LTD,2022-10-23,2214.0
UVT0023,TOP CHOICE FOOD (S) PTE LTD,2022-10-30,3757.5
UVT0023,TOP CHOICE FOOD (S) PTE LTD,2022-11-06,2214.0
UVT0023,TOP CHOICE FOOD (S) PTE LTD,2022-11-13,2214.0
UVT0023,TOP CHOICE FOOD (S) PTE LTD,2022-11-20,3757.5
UVT0023,TOP CHOICE FOOD (S) PTE LTD,2022-11-27,2214.0
UVT0023,TOP CHOICE FOOD (S) PTE LTD,2022-12-04,2214.0
UVT0023,TOP CHOICE FOOD (S) PTE LTD,2022-12-11,3757.5
UVT0023,TOP CHOICE FOOD (S) PTE LTD,2022-12-18,2214.0
UVT0023,TOP CHOICE FOOD (S) PTE LTD,2022-12-25,3757.5
UVT0023,TOP CHOICE FOOD (S) PTE LTD,2023-01-01,2214.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,2022-10-02,65499.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,2022-10-09,0.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,2022-10-16,0.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,2022-10-23,0.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,2022-10-30,58512.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,2022-11-06,62812.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,2022-11-13,0.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,2022-11-20,52370.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,2022-11-27,0.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,2022-12-04,0.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,2022-12-11,0.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,2022-12-18,101866.66
UVT0024,TG FISHERY HOLDINGS CORPORATION,2022-12-25,0.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,2023-01-01,49858.0
UVT0030,THOMSEN FOOD LINE SINGAPORE PTE LTD,2023-01-01,57223.9398
UVT0033,TIONG HIN FISH MERCHANT CO,2022-10-02,2583.68
UVT0033,TIONG HIN FISH MERCHANT CO,2022-10-09,3259.481
UVT0033,TIONG HIN FISH MERCHANT CO,2022-10-16,2547.183
UVT0033,TIONG HIN FISH MERCHANT CO,2022-10-23,2962.858
UVT0033,TIONG HIN FISH MERCHANT CO,2022-10-30,3481.9449999999997
UVT0033,TIONG HIN FISH MERCHANT CO,2022-11-06,4404.988
UVT0033,TIONG HIN FISH MERCHANT CO,2022-11-13,4985.08
UVT0033,TIONG HIN FISH MERCHANT CO,2022-11-20,3954.1349999999998
UVT0033,TIONG HIN FISH MERCHANT CO,2022-11-27,4189.968
UVT0033,TIONG HIN FISH MERCHANT CO,2022-12-04,3031.22
UVT0033,TIONG HIN FISH MERCHANT CO,2022-12-11,1339.44
UVT0033,TIONG HIN FISH MERCHANT CO,2022-12-18,2701.0159999999996
UVT0033,TIONG HIN FISH MERCHANT CO,2022-12-25,4530.481
UVT0033,TIONG HIN FISH MERCHANT CO,2023-01-01,2041.8850000000002
UVT0037,TOP FOAM INDUSTRIES PTE LTD,2022-10-30,2010.0
UVT0040,TRADE-PRO TRADING PTE LTD,2022-10-09,2376.0
UVT0040,TRADE-PRO TRADING PTE LTD,2022-10-16,2376.0
UVT0040,TRADE-PRO TRADING PTE LTD,2022-10-23,2376.0
UVT0040,TRADE-PRO TRADING PTE LTD,2022-10-30,2376.0
UVT0040,TRADE-PRO TRADING PTE LTD,2022-11-06,0.0
UVT0040,TRADE-PRO TRADING PTE LTD,2022-11-13,2376.0
UVT0040,TRADE-PRO TRADING PTE LTD,2022-11-20,0.0
UVT0040,TRADE-PRO TRADING PTE LTD,2022-11-27,0.0
UVT0040,TRADE-PRO TRADING PTE LTD,2022-12-04,0.0
UVT0040,TRADE-PRO TRADING PTE LTD,2022-12-11,2880.0
UVT0040,TRADE-PRO TRADING PTE LTD,2022-12-18,2880.0
UVT0041,TOH FOOD PTE LTD,2022-10-09,96.0
UVT0041,TOH FOOD PTE LTD,2022-10-16,96.0
UVT0041,TOH FOOD PTE LTD,2022-10-23,96.0
UVT0041,TOH FOOD PTE LTD,2022-10-30,144.0
UVT0041,TOH FOOD PTE LTD,2022-11-06,240.0
UVT0041,TOH FOOD PTE LTD,2022-11-13,0.0
UVT0041,TOH FOOD PTE LTD,2022-11-20,0.0
UVT0041,TOH FOOD PTE LTD,2022-11-27,0.0
UVT0041,TOH FOOD PTE LTD,2022-12-04,960.0
UVT0041,TOH FOOD PTE LTD,2022-12-11,0.0
UVT0041,TOH FOOD PTE LTD,2022-12-18,0.0
UVT0041,TOH FOOD PTE LTD,2022-12-25,0.0
UVT0041,TOH FOOD PTE LTD,2023-01-01,480.0
UVT0042,TAO YUAN PTE LTD,2022-11-27,133.20000000000002
UVT0042,TAO YUAN PTE LTD,2022-12-04,625.52
UVT0042,TAO YUAN PTE LTD,2022-12-11,418.0
UVT0042,TAO YUAN PTE LTD,2022-12-18,1029.6399999999999
UVT0042,TAO YUAN PTE LTD,2022-12-25,57.959999999999994
UVT0042,TAO YUAN PTE LTD,2023-01-01,514.92
UVT0043,TW FOODSTUFF,2022-12-18,53.0
UVX0002,XIN JIA FU FOOD PTE LTD,2022-10-30,150.01999999999998
UVX0002,XIN JIA FU FOOD PTE LTD,2022-11-06,0.0
UVX0002,XIN JIA FU FOOD PTE LTD,2022-11-13,0.0
UVX0002,XIN JIA FU FOOD PTE LTD,2022-11-20,0.0
UVX0002,XIN JIA FU FOOD PTE LTD,2022-11-27,0.0
UVX0002,XIN JIA FU FOOD PTE LTD,2022-12-04,0.0
UVX0002,XIN JIA FU FOOD PTE LTD,2022-12-11,0.0
UVX0002,XIN JIA FU FOOD PTE LTD,2022-12-18,150.01999999999998
UVY0006,YOCORN FOOD ENTERPRISE PTE LTD,2022-10-16,390.0
UVY0006,YOCORN FOOD ENTERPRISE PTE LTD,2022-10-23,0.0
UVY0006,YOCORN FOOD ENTERPRISE PTE LTD,2022-10-30,0.0
UVY0006,YOCORN FOOD ENTERPRISE PTE LTD,2022-11-06,0.0
UVY0006,YOCORN FOOD ENTERPRISE PTE LTD,2022-11-13,0.0
UVY0006,YOCORN FOOD ENTERPRISE PTE LTD,2022-11-20,0.0
UVY0006,YOCORN FOOD ENTERPRISE PTE LTD,2022-11-27,50.0
UVZ0003,ZUZEN FOOD PTE LTD,2022-10-09,972.5
UVZ0003,ZUZEN FOOD PTE LTD,2022-10-16,570.0
UVZ0003,ZUZEN FOOD PTE LTD,2022-10-23,322.5
UVZ0003,ZUZEN FOOD PTE LTD,2022-10-30,570.0
UVZ0003,ZUZEN FOOD PTE LTD,2022-11-06,785.0
UVZ0003,ZUZEN FOOD PTE LTD,2022-11-13,430.0
UVZ0003,ZUZEN FOOD PTE LTD,2022-11-20,590.0
UVZ0003,ZUZEN FOOD PTE LTD,2022-11-27,590.0
UVZ0003,ZUZEN FOOD PTE LTD,2022-12-04,1127.5
UVZ0003,ZUZEN FOOD PTE LTD,2022-12-11,1180.0
UVZ0003,ZUZEN FOOD PTE LTD,2022-12-18,0.0
UVZ0003,ZUZEN FOOD PTE LTD,2022-12-25,793.5
